tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_created,latitude,longitude
5.70294189143032E+017,neutral,0.6769,,0,Virgin America,idk_but_youtube,0,@VirginAmerica did you know that suicide is the second leading cause of death among teens 10-24,2015-02-24 10:48:24 -0800,34.2443698516394,-119.833613613462
5.70289724453216E+017,positive,1,,,Virgin America,HyperCamiLax,0,@VirginAmerica I &lt;3 pretty graphics. so much better than minimal iconography. :D,2015-02-24 10:30:40 -0800,39.7505876872789,-119.373542553111
5.70289584061481E+017,positive,1,,,Virgin America,HyperCamiLax,0,@VirginAmerica This is such a great deal! Already thinking about my 2nd trip to @Australia &amp; I haven't even gone on my 1st trip yet! ;p,2015-02-24 10:30:06 -0800,37.6129168436768,-118.949333043514
5.70287408438121E+017,positive,0.6451,,,Virgin America,mollanderson,0,@VirginAmerica @virginmedia I'm flying your #fabulous #Seductive skies again! U take all the #stress away from travel http://t.co/ahlXHhKiyn,2015-02-24 10:21:28 -0800,37.4781381595334,-119.186405594643
5.70285904809599E+017,positive,1,,,Virgin America,sjespers,0,@VirginAmerica Thanks!,2015-02-24 10:15:29 -0800,35.1836907585619,-119.406582804196
5.70282469121008E+017,negative,0.6842,Late Flight,0.3684,Virgin America,smartwatermelon,0,@VirginAmerica SFO-PDX schedule is still MIA.,2015-02-24 10:01:50 -0800,39.3962656868958,-119.871595278592
5.70277724385735E+017,positive,1,,,Virgin America,ItzBrianHunty,0,@VirginAmerica So excited for my first cross country flight LAX to MCO I've heard nothing but great things about Virgin America. #29DaysToGo,2015-02-24 09:42:59 -0800,39.1690551848314,-119.719582984853
5.70276917301137E+017,negative,1,Bad Flight,1,Virgin America,heatherovieda,0,@VirginAmerica  I flew from NYC to SFO last week and couldn't fully sit in my seat due to two large gentleman on either side of me. HELP!,2015-02-24 09:39:46 -0800,35.8513036955112,-120.013404812733
5.70270684619923E+017,positive,1,,,Virgin America,thebrandiray,0,I ❤️ flying @VirginAmerica. ☺️👍,2015-02-24 09:15:00 -0800,37.2096834112741,-119.406559330143
5.70267956648792E+017,positive,1,,,Virgin America,JNLpierce,0,@VirginAmerica you know what would be amazingly awesome? BOS-FLL PLEASE!!!!!!! I want to fly with only you.,2015-02-24 09:04:10 -0800,35.499500985569,-119.818536588154
5.70265883513385E+017,negative,0.6705,Can't Tell,0.3614,Virgin America,MISSGJ,0,@VirginAmerica why are your first fares in May over three times more than other carriers when all seats are available to select???,2015-02-24 08:55:56 -0800,35.7040470419597,-119.062047198165
5.70264145116819E+017,positive,1,,,Virgin America,DT_Les,0,@VirginAmerica I love this graphic. http://t.co/UT5GrRwAaA,2015-02-24 08:49:01 -0800,35.6617643533666,-118.894633032236
5.70259420287869E+017,positive,1,,,Virgin America,ElvinaBeck,0,@VirginAmerica I love the hipster innovation. You are a feel good brand.,2015-02-24 08:30:15 -0800,36.8790530949135,-120.165871598566
5.7025882229758E+017,neutral,1,,,Virgin America,rjlynch21086,0,@VirginAmerica will you be making BOS&gt;LAS non stop permanently anytime soon?,2015-02-24 08:27:52 -0800,34.6609716336487,-120.385953819076
5.70256553502069E+017,negative,1,Customer Service Issue,0.3557,Virgin America,ayeevickiee,0,@VirginAmerica you guys messed up my seating.. I reserved seating with my friends and you guys gave my seat away ... 😡 I want free internet,2015-02-24 08:18:51 -0800,35.6011376106776,-119.464092875855
5.70249102404923E+017,negative,1,Customer Service Issue,1,Virgin America,Leora13,0,@VirginAmerica status match program.  I applied and it's been three weeks.  Called and emailed with no response.,2015-02-24 07:49:15 -0800,37.8573486995116,-118.967687524015
5.70239632807371E+017,negative,1,Can't Tell,0.6614,Virgin America,meredithjlynn,0,@VirginAmerica What happened 2 ur vegan food options?! At least say on ur site so i know I won't be able 2 eat anything for next 6 hrs #fail,2015-02-24 07:11:37 -0800,35.1397536592535,-119.964031422741
5.70217831557677E+017,neutral,0.6854,,,Virgin America,AdamSinger,0,@VirginAmerica do you miss me? Don't worry we'll be together very soon.,2015-02-24 05:44:59 -0800,38.7561969508448,-119.696871557478
5.70207886493782E+017,negative,1,Bad Flight,1,Virgin America,blackjackpro911,0,@VirginAmerica amazing to me that we can't get any cold air from the vents. #VX358 #noair #worstflightever #roasted #SFOtoBOS,2015-02-24 05:05:28 -0800,36.2687679220696,-119.903866576286
5.70124596180955E+017,neutral,0.615,,0,Virgin America,TenantsUpstairs,0,@VirginAmerica LAX to EWR - Middle seat on a red eye. Such a noob maneuver. #sendambien #andchexmix,2015-02-23 23:34:30 -0800,37.495973501199,-120.549658144907
5.70114021854212E+017,negative,1,Flight Booking Problems,1,Virgin America,jordanpichler,0,"@VirginAmerica hi! I just bked a cool birthday trip with you, but i can't add my elevate no. cause i entered my middle name during Flight Booking Problems 😢",2015-02-23 22:52:29 -0800,34.4220880954538,-119.30927181644
5.7009470137147E+017,neutral,1,,,Virgin America,JCervantezzz,0,@VirginAmerica Are the hours of operation for the Club at SFO that are posted online current?,2015-02-23 21:35:43 -0800,38.2295378505578,-119.369165784461
5.70088404156699E+017,negative,1,Customer Service Issue,1,Virgin America,Cuschoolie1,0,"@VirginAmerica help, left expensive headphones on flight 89 IAD to LAX today. Seat 2A. No one answering L&amp;F number at LAX!",2015-02-23 21:10:41 -0800,36.3162660294388,-119.216157396466
5.70084582780899E+017,negative,1,Customer Service Issue,1,Virgin America,amanduhmccarty,0,"@VirginAmerica awaiting my return phone call, just would prefer to use your online self-service option :(",2015-02-23 20:55:30 -0800,30.5784365515224,-119.480761510053
5.70076792993612E+017,positive,1,,,Virgin America,NorthTxHomeTeam,0,@VirginAmerica this is great news!  America could start flights to Hawaii by end of year http://t.co/r8p2Zy3fe4 via @Pacificbiznews,2015-02-23 20:24:33 -0800,33.0521893333504,-119.610542997524
5.70051991277343E+017,neutral,0.6207,,,Virgin America,miaerolinea,0,Nice RT @VirginAmerica: Vibe with the moodlight from takeoff to touchdown. #MoodlitMonday #ScienceBehindTheExperience http://t.co/Y7O0uNxTQP,2015-02-23 18:46:00 -0800,38.4901678320561,-119.342619675858
5.70051381534396E+017,positive,1,,,Virgin America,Nicsplace,0,@VirginAmerica Moodlighting is the only way to fly! Best experience EVER! Cool and calming. 💜✈ #MoodlitMonday,2015-02-23 18:43:35 -0800,38.1240049912029,-119.335127389874
5.70045393565692E+017,positive,1,,,Virgin America,Nicsplace,0,"@VirginAmerica @freddieawards Done and done! Best airline around, hands down!",2015-02-23 18:19:47 -0800,38.1866476929683,-119.632203599826
5.70038941497193E+017,neutral,0.6791,,0,Virgin America,elisha_malulani,0,@VirginAmerica when can I book my flight to Hawaii??,2015-02-23 17:54:09 -0800,37.6162782708138,-120.186798235538
5.70035876845085E+017,negative,1,Customer Service Issue,1,Virgin America,DannyDouglass,0,@VirginAmerica Your chat support is not working on your site: http://t.co/vhp2GtDWPk,2015-02-23 17:41:58 -0800,34.7463568222741,-119.344415404144
5.70033593394668E+017,positive,0.6639,,,Virgin America,jamesferrandini,0,"@VirginAmerica View of downtown Los Angeles, the Hollywood Sign, and beyond that rain in the mountains! http://t.co/Dw5nf0ibtr",2015-02-23 17:32:54 -0800,36.638189984442,-119.927537918548
5.70025482344899E+017,negative,0.6688,Flight Booking Problems,0.6688,Virgin America,will_lenzenjr,0,"@VirginAmerica Hey, first time flyer next week - excited! But I'm having a hard time getting my flights added to my Elevate account. Help?",2015-02-23 17:00:40 -0800,38.0635517663274,-120.042167562055
5.70016304284901E+017,neutral,1,,,Virgin America,GottAmanda,0,@VirginAmerica plz help me win my bid upgrade for my flight 2/27 LAX---&gt;SEA!!!  🍷👍💺✈️,2015-02-23 16:24:11 -0800,36.2699548164594,-119.922513531238
5.70015408788415E+017,neutral,0.6578,,0,Virgin America,KGervaise,0,@VirginAmerica I have an unused ticket but moved to a new city where you don't fly. How can I fly with you before it expires? #travelhelp,2015-02-23 16:20:38 -0800,32.7053689420421,-119.109627179173
5.70013523650048E+017,neutral,1,,,Virgin America,papamurat,0,@VirginAmerica are flights leaving Dallas for Seattle on time Feb 24?,2015-02-23 16:13:09 -0800,38.1288323489141,-119.863655587487
5.7001225754907E+017,positive,1,,,Virgin America,arieldaie,0,@VirginAmerica I'm #elevategold for a good reason: you rock!!,2015-02-23 16:08:07 -0800,39.4794637046711,-118.954990375125
5.70011341483844E+017,neutral,0.6799,,,Virgin America,vacations7,0,@VirginAmerica  DREAM http://t.co/oA2dRfAoQ2 http://t.co/lWWdAc2kHx,2015-02-23 16:04:28 -0800,35.2874177703462,-119.369602857077
5.70010571707257E+017,positive,1,,,Virgin America,ChelseaPoe666,0,@VirginAmerica wow this just blew my mind,2015-02-23 16:01:25 -0800,37.0657393012251,-119.390016292195
5.70010539499393E+017,neutral,1,,,Virgin America,BobGlavinVO,0,@VirginAmerica @ladygaga @carrieunderwood After last night #tribute #SoundOfMusic #Oscars2015 @ladygaga! I think @carrieunderwood agree,2015-02-23 16:01:17 -0800,38.0746220924808,-119.492740332136
5.70009713447825E+017,neutral,0.6436,,,Virgin America,lisaaiko,0,@VirginAmerica @ladygaga @carrieunderwood All were entertaining,2015-02-23 15:58:00 -0800,35.48621296277,-119.621885585677
5.70009035455345E+017,neutral,0.6764,,0,Virgin America,grantbrowne,0,"@VirginAmerica Is flight 769 on it's way? Was supposed to take off 30 minutes ago. Website still shows ""On Time"" not ""In Flight"". Thanks.",2015-02-23 15:55:18 -0800,40.5136128433902,-119.906014063645
5.70006886012973E+017,positive,0.657,,,Virgin America,joyabsalon,0,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews all the way though @ladygaga was very impressive! NO to @Carrieunderwood,2015-02-23 15:46:46 -0800,37.501110179467,-120.158124373623
5.70004391731847E+017,neutral,1,,,Virgin America,2v,0,@VirginAmerica wish you flew out of Atlanta... Soon?,2015-02-23 15:36:51 -0800,36.3640660194054,-119.805478703074
5.70001194900427E+017,neutral,0.7118,,0,Virgin America,KSmithFoundHere,0,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews. Hands down.,2015-02-23 15:24:09 -0800,36.1926982527052,-118.664978495402
5.70000071644873E+017,neutral,1,,,Virgin America,papamurat,0,@VirginAmerica Will flights be leaving Dallas for LA on February 24th?,2015-02-23 15:19:41 -0800,38.5991871292463,-119.725643081306
5.69996412286583E+017,negative,0.6939,Flight Booking Problems,0.6939,Virgin America,murphicus,0,@VirginAmerica hi! i'm so excited about your $99 LGA-&gt;DAL deal- but i've been trying 2 book since last week &amp; the page never loads. thx!,2015-02-23 15:05:09 -0800,36.1636959339158,-119.988830538006
5.69996245462159E+017,positive,1,,,Virgin America,VinnieFerra,0,@VirginAmerica you know it. Need it on my spotify stat #guiltypleasures,2015-02-23 15:04:29 -0800,35.6458172366,-119.447052876783
5.69990222609412E+017,positive,0.635,,,Virgin America,KevinDemsi,0,@VirginAmerica @ladygaga @carrieunderwood  I'm Lady Gaga!!! She is amazing! 😊,2015-02-23 14:40:33 -0800,33.0238679086729,-119.974442139589
5.69990163209851E+017,neutral,0.7007,,,Virgin America,giffgaffman,0,@VirginAmerica @ladygaga @carrieunderwood - Carrie!,2015-02-23 14:40:19 -0800,36.7976411748107,-119.068728560976
5.69989504431317E+017,neutral,1,,,Virgin America,HanlonBrothers,0,@VirginAmerica New marketing song? https://t.co/F2LFULCbQ7 let us know what you think?,2015-02-23 14:37:42 -0800,35.3308090361391,-119.444683626158
5.69989321698075E+017,neutral,1,,,Virgin America,emilybg78,0,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews first but Lady Gaga wow'd me last night. Carrie? Meh.,2015-02-23 14:36:58 -0800,35.5865440050405,-119.018581179593
5.69989034501501E+017,negative,1,Customer Service Issue,1,Virgin America,rachie1126,0,@VirginAmerica I called a 3-4 weeks ago about adding 3 flights from 2014 to my Elevate...they still haven't shown up...help!,2015-02-23 14:35:50 -0800,39.367046077602,-118.57311303192
5.69987622484849E+017,neutral,0.6858,,,Virgin America,adawson66,0,"@VirginAmerica @ladygaga @carrieunderwood all are great , but I have to go with #CarrieUnderwood 😍👌",2015-02-23 14:30:13 -0800,36.7729127359707,-118.82776783572
5.69986782567072E+017,neutral,1,,,Virgin America,SocialPLC,0,"@VirginAmerica @LadyGaga @CarrieUnderwood Sorry, Mary Martin had it first!",2015-02-23 14:26:53 -0800,38.7468979001176,-119.43592341748
5.69986348041548E+017,positive,1,,,Virgin America,jeffreymace01,0,@VirginAmerica @ladygaga @carrieunderwood  love all three but you really can't beat the classics!,2015-02-23 14:25:09 -0800,37.8408859233005,-119.18588131938
5.69982307634795E+017,neutral,0.6814,,0,Virgin America,1stcrown,0,@VirginAmerica Flight 0736 DAL to DCA 2/24 2:10pm. Tried to check in could not. Status please.,2015-02-23 14:09:06 -0800,37.0064947662944,-118.888435942982
5.69976620158579E+017,negative,1,Customer Service Issue,1,Virgin America,onerockgypsy,0,@VirginAmerica heyyyy guyyyys.. been trying to get through for an hour. can someone call me please? :/,2015-02-23 13:46:30 -0800,40.5191787122769,-120.011231621543
5.69973821396152E+017,negative,1,Late Flight,0.6789,Virgin America,noelduan,0,"@VirginAmerica Hi, Virgin! I'm on hold for 40-50 minutes -- are there any earlier flights from LA to NYC tonight; earlier than 11:50pm?",2015-02-23 13:35:23 -0800,38.3864431239432,-119.75187661598
5.69972508499284E+017,positive,0.6922,,,Virgin America,Travelzoo,0,@VirginAmerica Congrats on winning the @Travelzoo award for Best Deals from an Airline (US) http://t.co/kj1iljaebV,2015-02-23 13:30:10 -0800,36.7939421516746,-119.370188676451
5.69967019958731E+017,negative,1,Lost Luggage,1,Virgin America,gianagon,0,@VirginAmerica everything was fine until you lost my bag,2015-02-23 13:08:21 -0800,33.4055018536872,-119.903959515812
5.69961866224652E+017,neutral,1,,,Virgin America,bxchen,0,@virginamerica Need to change reservation. Have Virgin credit card. Do I need to modify on phone to waive change fee? Or can I do online?,2015-02-23 12:47:52 -0800,38.8188234724872,-120.319593313651
5.69949891163615E+017,neutral,0.6492,,0,Virgin America,seimatrun,0,@VirginAmerica I emailed your customer service team. Let me know if you need the tracking number.,2015-02-23 12:00:17 -0800,37.9255050257646,-119.194532951798
5.69948966873371E+017,neutral,1,,,Virgin America,jamied7,0,"@VirginAmerica hi I just booked a flight but need to add baggage, how can I do this?",2015-02-23 11:56:37 -0800,37.7017562128984,-119.074021509311
5.69946362126602E+017,negative,1,Flight Attendant Complaints,0.3516,Virgin America,seimatrun,0,@VirginAmerica your airline is awesome but your lax loft needs to step up its game. $40 for dirty tables and floors? http://t.co/hy0VrfhjHt,2015-02-23 11:46:16 -0800,35.1139660180154,-118.994593033197
5.69942903683813E+017,positive,1,,,Virgin America,mrmichaellay,0,"@VirginAmerica not worried, it's been a great ride in a new plane with great crew. All airlines should be like this.",2015-02-23 11:32:31 -0800,38.1124397759203,-118.851346956501
5.69941957490774E+017,positive,1,,,Virgin America,TaylorLumsden,0,@VirginAmerica awesome. I flew yall Sat morning. Any way we can correct my bill ?,2015-02-23 11:28:46 -0800,39.1608576563722,-119.423423513358
5.69940834994401E+017,neutral,1,,,Virgin America,campusmoviefest,0,"@VirginAmerica Or watch some of the best student films in the country at 35,000 feet! #CMFat35000feet http://t.co/KEK5pDMGiF",2015-02-23 11:24:18 -0800,33.2444832258067,-119.787928455562
5.69940323746517E+017,neutral,1,,,Virgin America,TaylorLumsden,0,@VirginAmerica first time flying you all. do you have a different rate/policy for media Bags? Thanks,2015-02-23 11:22:16 -0800,32.6178471445025,-119.818810620925
5.69935232033366E+017,negative,1,Customer Service Issue,1,Virgin America,meme_meng,0,@VirginAmerica what is going on with customer service? Is there anyway to speak to a human asap? Thank you.,2015-02-23 11:02:02 -0800,37.9170819859551,-119.978998016015
5.69934395865494E+017,neutral,1,,,Virgin America,kyle_romanoff,0,@VirginAmerica what happened to Doom?!,2015-02-23 10:58:43 -0800,34.8792840402628,-119.269967518028
5.69933816963342E+017,negative,1,Customer Service Issue,1,Virgin America,GunsNDip,0,@VirginAmerica why can't you supp the biz traveler like @SouthwestAir  and have customer service like @JetBlue #neverflyvirginforbusiness,2015-02-23 10:56:25 -0800,35.6494736742645,-119.53175648439
5.69933777931145E+017,positive,1,,,Virgin America,artisticwritr87,0,@VirginAmerica I've applied more then once to be a member of the #inflight crew team...Im 100% interested. #flightattendant #dreampath -G,2015-02-23 10:56:16 -0800,34.1176198334614,-119.953383188293
5.6993340550631E+017,negative,0.6792,Late Flight,0.3477,Virgin America,arieldaie,0,@VirginAmerica you're the best!! Whenever I (begrudgingly) use any other airline I'm delayed and Late Flight :(,2015-02-23 10:54:47 -0800,36.8176984460097,-119.300947973537
5.69933360564343E+017,negative,1,Can't Tell,1,Virgin America,GunsNDip,0,@VirginAmerica I have no interesting flying with you after this. I will Cancelled Flight my next four flights I planned.#neverflyvirginforbusiness,2015-02-23 10:54:36 -0800,41.4088779976264,-119.292539732532
5.69929243146088E+017,negative,1,Can't Tell,1,Virgin America,GunsNDip,0,@VirginAmerica it was a disappointing experience which will be shared with every business traveler I meet. #neverflyvirgin,2015-02-23 10:38:14 -0800,33.5480074089598,-119.158439876834
5.69926998824395E+017,negative,1,Flight Booking Problems,1,Virgin America,jsatk,0,@VirginAmerica I’m having trouble adding this flight my wife booked to my Elevate account. Help? http://t.co/pX8hQOKS3R,2015-02-23 10:29:19 -0800,33.9531512461877,-120.026148552143
5.6992339499042E+017,neutral,0.6705,,0,Virgin America,serenaklal,0,@VirginAmerica Can't bring up my reservation online using Flight Booking Problems code,2015-02-23 10:15:00 -0800,35.7248036523673,-120.041772490436
5.69922008588222E+017,neutral,1,,,Virgin America,openambit1,0,@VirginAmerica Random Q: what's the distribution of elevate avatars? I bet that kitty has a disproportionate share http://t.co/APtZpuROp4,2015-02-23 10:09:30 -0800,35.8945045066514,-119.560597532037
5.69920824905306E+017,neutral,0.6545,,0,Virgin America,cabowine,0,@VirginAmerica I &lt;3 Flying VA But Life happens and I am trying to #change my trip JPERHI  Can you help.VA home page will not let me ?,2015-02-23 10:04:47 -0800,36.1172733894555,-119.041008175726
5.69919041244148E+017,negative,1,Can't Tell,0.6513,Virgin America,MaryAnnTaylorT,0,@VirginAmerica Why is the site down?  When will it be back up?,2015-02-23 09:57:42 -0800,37.1315879256593,-119.781948555369
5.69915941192016E+017,neutral,1,,,Virgin America,RamotControl,0,"@VirginAmerica ""You down with RNP?"" ""Yeah you know me!""",2015-02-23 09:45:23 -0800,39.2730105833439,-119.120712872383
5.69913339427435E+017,neutral,0.6639,,0,Virgin America,losermelon,0,"@VirginAmerica hi, i did not get points on my elevate account for my most recent flight, how do i add the flight and points to my account?",2015-02-23 09:35:03 -0800,38.2024421070677,-118.76128465976
5.69911816937034E+017,negative,1,Cancelled Flight,1,Virgin America,AlisonK33774854,0,@VirginAmerica I like the TV and interesting video . Just disappointed in Cancelled Flightled flight when other flights went out to jfk on Saturday .,2015-02-23 09:29:00 -0800,36.5571861484558,-119.260581603514
5.69911674158731E+017,negative,1,Late Flight,1,Virgin America,GunsNDip,0,"@VirginAmerica just landed in LAX, an hour after I should of been here. Your no Late Flight bag check is not business travel friendly #nomorevirgin",2015-02-23 09:28:26 -0800,36.6872708212747,-119.883250876269
5.69911218942517E+017,neutral,0.6765,,0,Virgin America,yazdanagh,0,@VirginAmerica why is flight 345 redirected?,2015-02-23 09:26:37 -0800,37.4489171682107,-120.412851583878
5.69910981868061E+017,negative,1,Customer Service Issue,0.6863,Virgin America,MerchEngines,0,"@VirginAmerica Is it me, or is your website down?  BTW, your new website isn't a great user experience.  Time for another redesign.",2015-02-23 09:25:41 -0800,34.9992707001603,-119.780898869989
5.69909224521642E+017,negative,1,Customer Service Issue,0.6771,Virgin America,ColorCartel,0,@VirginAmerica I can't check in or add a bag. Your website isn't working. I've tried both desktop and mobile http://t.co/AvyqdMpi1Y,2015-02-23 09:18:42 -0800,35.5819785769468,-119.198760656407
5.6990733648502E+017,negative,1,Can't Tell,0.659,Virgin America,MustBeSpoken,0,@VirginAmerica - Let 2 scanned in passengers leave the plane than told someone to remove their bag from 1st class bin? #uncomfortable,2015-02-23 09:11:12 -0800,36.550455735919,-119.971485619802
5.6989680561109E+017,negative,1,Flight Booking Problems,0.6714,Virgin America,mattbunk,0,@virginamerica What is your phone number. I can't find who to call about a flight reservation.,2015-02-23 08:29:21 -0800,41.9952967630425,-119.110283748383
5.69894449620369E+017,negative,1,Customer Service Issue,1,Virgin America,louisjenny,0,@VirginAmerica is anyone doing anything there today?  Website is useless and no one is answering the phone.,2015-02-23 08:19:59 -0800,38.8775497120169,-120.461667501038
5.6989440700194E+017,neutral,1,,,Virgin America,STravelsW,0,@VirginAmerica trying to add my boy Prince to my ressie. SF this Thursday @VirginAmerica from LAX http://t.co/GsB2J3c4gM,2015-02-23 08:19:49 -0800,36.1878842782764,-119.536367738239
5.69892199690678E+017,negative,1,Late Flight,0.6882,Virgin America,GunsNDip,0,@VirginAmerica why must a traveler miss a flight to Late Flight check a bag?  I missed my morning appointments and you lost my business. #sfo2lax,2015-02-23 08:11:03 -0800,36.4421225330842,-119.568741446883
5.69891469210755E+017,neutral,1,,,Virgin America,joeyrenagade,0,@VirginAmerica check out new music http://t.co/maRcnOCWzn,2015-02-23 08:08:08 -0800,37.48211832685,-120.591048451308
5.69891436100874E+017,negative,0.6925,Late Flight,0.3521,Virgin America,mrmichaellay,0,@virginamerica how's a direct flight FLL-&gt;SFO have unexpected layover in Vegas 4 fuel yet peeps next to me bought for Vegas flight. #sneaky,2015-02-23 08:08:01 -0800,41.4262414884681,-119.468163938109
5.69887310713479E+017,negative,1,Late Flight,0.3486,Virgin America,GunsNDip,0,@VirginAmerica your no Late Flight bag check just lost you my business. I missed flight and AM apt. Three other people on flight had same exp.,2015-02-23 07:51:37 -0800,39.2647445324438,-118.853835801129
5.69887049446076E+017,positive,1,,,Virgin America,TheDuchessSF,0,"@VirginAmerica - amazing customer  service, again! 💕💕 RaeAnn in SF - she's the best! #customerservice #virginamerica #flying",2015-02-23 07:50:35 -0800,39.7006147681313,-119.96982685687
5.69884551712887E+017,negative,1,Customer Service Issue,1,Virgin America,BeLeather,0,@VirginAmerica called your service line and was hung up on. This is awesome. #sarcasm,2015-02-23 07:40:39 -0800,39.1389209520221,-120.107550424497
5.69884407852438E+017,negative,1,Flight Booking Problems,0.6366,Virgin America,BeLeather,0,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,2015-02-23 07:40:05 -0800,35.884544390482,-119.457115878635
5.69881548515709E+017,neutral,0.6593,,0,Virgin America,drcaseydrake,0,@VirginAmerica I was scheduled for SFO 2 DAL flight 714 today. Changed to 24th due weather. Looks like flight still on?,2015-02-23 07:28:43 -0800,34.730404070172,-120.162274755895
5.69873669700358E+017,positive,0.6823,,0,Virgin America,flyfromWAS,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/tZZJhuIbCH #CheapFlights #FareCompare",2015-02-23 06:57:25 -0800,38.0779942913604,-119.409819152921
5.69873668131717E+017,neutral,1,,,Virgin America,flyfromSEA,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/RPdBpX3wNd #CheapFlights #FareCompare",2015-02-23 06:57:24 -0800,37.3911304118407,-118.935520636301
5.69873665640292E+017,positive,0.6806,,,Virgin America,flyfromNYC,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare",2015-02-23 06:57:24 -0800,36.8353148476337,-119.489915191286
5.69873664612704E+017,neutral,0.6529,,,Virgin America,flyfromLAX,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/QDlJHslOI5 #CheapFlights #FareCompare",2015-02-23 06:57:24 -0800,35.1122876525327,-118.809077399384
5.69872058613674E+017,positive,0.678,,,Virgin America,Silvanabfer,0,@VirginAmerica Have a great week 🌞✈,2015-02-23 06:51:01 -0800,36.2431295999388,-119.370814894194
5.69861209781989E+017,positive,0.3482,,0,Virgin America,AdamJdubs,0,@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH,2015-02-23 06:07:54 -0800,38.142109370437,-119.575373380347
5.69847920192655E+017,negative,1,Late Flight,1,Virgin America,nicholas_v,0,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?",2015-02-23 05:15:06 -0800,37.7244052891667,-119.308481865506
5.69814339785339E+017,positive,1,,,Virgin America,tstashajones,0,"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience",2015-02-23 03:01:39 -0800,41.148751556266,-120.052477903033
5.69777607371129E+017,positive,1,,,Virgin America,SkateMamas,0,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,2015-02-23 00:35:42 -0800,36.9773324118223,-119.5523179784
5.6977407823342E+017,positive,1,,,Virgin America,dngoo,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,2015-02-23 00:21:40 -0800,37.0590379752921,-119.63536724319
5.69770363623576E+017,positive,1,,,Virgin America,SamBrittenham,0,"@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight, and they kept things entertaining",2015-02-23 00:06:55 -0800,40.9618481121227,-119.767311648793
